gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1323013447	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4214914	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.39442	-97.345467							2016-09-27T10:28:47Z	27	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4214914				CC_BY_NC_4_0	meliscole	meliscole			2019-03-19T22:08:35.730Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1323008551	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4200527	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	18.484834	-98.655555	5.0						2016-09-25T13:21:16Z	25	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4200527			2016-09-25T22:47:34Z	CC_BY_NC_4_0	misaelmor	misaelmor			2019-03-19T22:08:25.553Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1323008490	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4200423	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.733197	-84.315604	10.0						2016-09-25T14:00:51Z	25	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4200423			2016-09-25T18:08:51Z	CC_BY_NC_4_0	setaearmor	setaearmor			2019-03-19T22:08:25.581Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1323004709	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4186709	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.418041	-90.087975	71.0						2016-09-23T18:03:00Z	23	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4186709			2016-09-24T03:45:10Z	CC_BY_NC_4_0	Jody Shugart	Jody Shugart			2019-03-19T22:08:17.909Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1323003701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4184043	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.749805	-84.313474	2.0						2016-09-23T16:13:00Z	23	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4184043			2016-09-23T21:43:33Z	CC_BY_NC_4_0	kwb1954	kwb1954			2019-03-19T22:08:16.205Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1322994095	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1836251	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.568446	-80.182274	45.0						2014-10-02T16:03:51Z	2	10	2014	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	1836251			2015-08-06T02:09:08Z	CC_BY_NC_4_0	David Gardner	David Gardner			2019-03-19T20:44:26.653Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1322777461	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f6a4aab4-b666-4969-97a5-5b931665155e	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)			bc092ff0-02e4-11dc-991f-b8a03c50a862													2158546	2158546	PRESERVED_SPECIMEN	USNM	Entomology					CC0_1_0					2018-12-09T02:02:41.260Z		
1321802098	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cb763708-a276-4d5f-ae85-ce4c90869178	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha tetracantha (Linnaeus, 1767)	GP	Basse; Terre; Guadeloupe	bc092ff0-02e4-11dc-991f-b8a03c50a862													7924424	2158546	PRESERVED_SPECIMEN	USNM	Entomology			Petrunkevitch		CC0_1_0		[Not Stated]	TYPE		2018-12-07T22:05:40.509Z		
1315086284	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4177605	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.311676	-97.015991	15.0						2016-09-22T18:39:00Z	22	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4177605			2016-09-23T00:57:15Z	CC_BY_NC_4_0	Carolyn Gritzmaker	Carolyn Gritzmaker			2019-03-19T22:08:12.012Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315086100	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4176354	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.310618	-96.85504	420.0						2016-09-18T11:39:00Z	18	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4176354			2016-09-23T16:09:53Z	CC_BY_NC_4_0	fiddleman	fiddleman			2019-03-19T22:08:11.442Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315084953	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4170676	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.513023	-97.69132	57.0						2016-09-21T00:00:00Z	21	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4170676			2016-09-22T02:37:06Z	CC_BY_NC_4_0	Mike Farley	Mike Farley			2019-03-19T22:08:08.162Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1315083222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4160127	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.46952	-81.187016	7767.0						2015-12-11T15:07:00Z	11	12	2015	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4160127			2016-09-21T04:35:13Z	CC_BY_NC_4_0	Judy Gallagher	Judy Gallagher			2019-03-19T22:08:03.279Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315076929	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4140185	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.503439	-82.650133	7980.0						2016-09-18T13:03:00Z	18	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4140185			2016-09-18T17:26:56Z	CC_BY_NC_4_0	frances123	frances123			2019-03-19T22:07:49.679Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315076776	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4139689	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.494646	-88.750602	321.0						2016-09-18T11:00:41Z	18	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4139689			2016-09-18T16:05:58Z	CC_BY_NC_4_0	cesnodgrass	cesnodgrass			2019-03-19T22:07:49.254Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315075320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4134410	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.239805	-97.898192	118115.0						2016-09-17T17:21:32Z	17	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4134410			2016-09-17T22:29:18Z	CC_BY_NC_4_0	jacksyard	jacksyard			2019-03-19T22:07:46.200Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1315074531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4132234	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.899551	-83.386322							2016-09-17T11:22:20Z	17	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4132234			2016-09-17T18:19:46Z	CC_BY_NC_4_0	Savannah	Savannah			2019-03-19T22:07:44.853Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315073637	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4127441	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.164167	-97.845276							2016-09-16T08:56:01Z	16	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4127441			2016-09-17T13:07:29Z	CC_BY_NC_4_0	Curtis Eckerman	Curtis Eckerman			2019-03-19T22:07:42.147Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315071059	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4119743	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.218759	-97.875388	29369.0						2016-05-30T14:50:35Z	30	5	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4119743			2016-09-16T02:16:00Z	CC_BY_NC_4_0	Shelly Plante	Shelly Plante			2019-03-19T22:07:36.834Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315070160	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4116839	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.576708	-91.090526	29356.0						2016-09-15T13:08:00Z	15	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4116839			2016-09-15T18:38:29Z	CC_BY_NC_4_0	Amber King	Amber King			2019-03-19T22:07:34.463Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315065359	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4101286	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.029647	-106.468743	190900.0						2016-09-13T11:13:09Z	13	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4101286			2016-09-14T03:16:47Z	CC_BY_NC_4_0	gzcadrianlizarraga	gzcadrianlizarraga			2019-03-19T22:07:24.005Z	STILLIMAGE	COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315063878	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4096774	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.872183	-84.410321	168.0						2016-09-12T00:00:00Z	12	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4096774			2016-09-13T12:43:36Z	CC_BY_NC_4_0	skot917	skot917			2019-03-19T22:07:20.772Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315063860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4096452	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.543833	-105.739675	61.0						2016-04-21T16:29:00Z	21	4	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4096452				CC_BY_NC_4_0	Arath Lizárraga	Arath Lizárraga			2019-03-19T22:07:20.553Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315062029	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4090223	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.901597	-110.914106	468.0						2016-09-11T17:25:24Z	11	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4090223			2016-09-12T16:21:25Z	CC_BY_NC_4_0	Senderismo Guaymas	Senderismo Guaymas			2019-03-19T22:07:16.967Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1315061812	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4089734	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.844531	-99.912005	230.0						2016-09-11T19:02:22Z	11	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4089734			2016-09-12T00:05:26Z	CC_BY_NC_4_0	Sergio De La Paz	Sergio De La Paz			2019-03-19T22:07:16.296Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315061405	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4088605	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.160862	-98.392773	29133.0						2016-09-11T12:58:00Z	11	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4088605			2016-09-11T21:43:51Z	CC_BY_NC_4_0	Russell Pfau	Russell Pfau			2019-03-19T22:07:15.623Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315060702	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4086351	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.444162	-84.282523	109.0						2016-09-10T17:07:00Z	10	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4086351			2016-09-11T20:33:22Z	CC_BY_NC_4_0	jschmus	jschmus			2019-03-19T22:07:14.005Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1315059756	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4083894	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.334841	-87.793647							2016-09-05T11:20:09Z	5	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4083894			2016-09-11T05:23:12Z	CC_BY_NC_4_0	John Abbott	John Abbott			2019-03-19T22:07:12.328Z		GEODETIC_DATUM_ASSUMED_WGS84
1315055960	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4072812	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.462816	-98.433422	29470.0						2016-09-09T14:52:16Z	9	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4072812			2016-09-09T20:02:10Z	CC_BY_NC_4_0	wholesalespy52	wholesalespy52			2019-03-19T22:07:04.028Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306593484	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4069855	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.587799	-97.585055	57.0						2016-08-28T00:00:00Z	28	8	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4069855			2016-09-09T05:23:41Z	CC_BY_NC_4_0	Benjamin Schwartz	Benjamin Schwartz			2019-03-19T22:07:02.422Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1306589678	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4054057	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	14.966791	-92.156678	80.0						2012-07-13T09:52:00Z	13	7	2012	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4054057			2016-09-09T00:28:19Z	CC_BY_NC_4_0	Jonathan Ortiz Torres	Jonathan Ortiz Torres			2019-03-19T22:06:52.115Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306586070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4043384	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.0897	-80.177458							2016-09-04T09:46:00Z	4	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4043384			2016-09-05T22:54:35Z	CC_BY_NC_4_0	Judd Patterson	Judd Patterson			2019-03-19T22:06:44.214Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306585461	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4041946	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.697458	-95.606027	20.0						2016-09-05T14:24:25Z	5	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4041946			2016-09-05T19:26:11Z	CC_BY_NC_4_0	Eric Keith	Eric Keith			2019-03-19T22:06:42.995Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306582510	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4032360	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.208935	-97.886789	35.0						2016-09-04T09:40:00Z	4	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4032360			2016-09-04T16:40:48Z	CC_BY_NC_4_0	blake hendon	blake hendon			2019-03-19T22:06:36.842Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306582327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4031593	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.434644	-97.904268	103.0						2016-09-04T09:38:54Z	4	9	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4031593			2016-09-04T17:53:13Z	CC_BY_NC_4_0	texaslion	texaslion			2019-03-19T22:06:36.181Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306579615	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4023319	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.604262	-99.266195	503.0						2011-01-16T15:32:00Z	16	1	2011	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4023319			2016-09-04T06:28:27Z	CC_BY_NC_4_0	José Francisco Gómez Rodríguez	José Francisco Gómez Rodríguez			2019-03-19T22:06:30.142Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1306578703	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4020524	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.639842	-81.583345							2016-08-08T18:48:51Z	8	8	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	4020524			2016-09-03T11:57:43Z	CC_BY_NC_4_0	zopilote_machine	zopilote_machine			2019-03-19T22:06:28.315Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305172623	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3999039	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.131441	-117.309562	5.0						2016-08-30T17:59:50Z	30	8	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	3999039			2016-08-31T15:04:07Z	CC_BY_NC_4_0	mcervi	mcervi			2019-03-19T22:06:15.336Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305167760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3981542	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.475759	-81.969544	316.0						2009-03-12T11:08:00Z	12	3	2009	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	3981542			2016-08-28T19:14:12Z	CC_BY_NC_4_0	petecorradino	petecorradino			2019-03-19T22:06:03.959Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305165582	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3974649	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.189628	-87.474442							2016-08-27T14:27:27Z	27	8	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	3974649			2016-08-27T19:38:56Z	CC_BY_NC_4_0	elspethpierce	elspethpierce			2019-03-19T22:05:59.523Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305163661	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3969131	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.00286	-82.733507	29643.0						2016-08-26T17:27:12Z	26	8	2016	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	3969131			2016-08-26T21:32:49Z	CC_BY_NC_4_0	jemfl	jemfl			2019-03-19T22:05:55.854Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
